City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,hammerfest,70.6634,23.6821,0.25,86,100,5.14,NO,1704643531
363,lulea,65.5842,22.1547,-21.96,84,0,1.03,SE,1704643531
364,mili,6.0815,171.735,27.88,77,87,8.04,MH,1704643532
365,khandyga,62.6667,135.6,-49.72,100,86,0.93,RU,1704643532
366,banda aceh,5.5577,95.3222,25.85,84,99,5.31,ID,1704643532
367,siyabuswa,-25.1132,29.0445,30.83,31,28,4.08,ZA,1704643532
368,port isabel,26.0734,-97.2086,19.45,84,0,2.57,US,1704643533
369,san jeronimo de juarez,17.1333,-100.4667,27.11,59,71,1.5,MX,1704643533
370,rasht,37.2808,49.5832,10.9,76,0,2.06,IR,1704643533
371,shakawe,-18.3667,21.85,29.07,44,93,1.58,BW,1704643533
372,frenda,35.0654,1.0495,6.43,53,77,5.49,DZ,1704643534
373,westport,41.1415,-73.3579,3.04,87,100,7.2,US,1704643299
374,lyantor,61.6195,72.1555,-20.21,96,100,4.66,RU,1704643534
375,camarinas,43.1311,-9.1817,13.85,61,5,3.91,ES,1704643534
376,torghay,49.6339,63.4981,0.72,98,100,7.89,KZ,1704643535
377,lompoc,34.6391,-120.4579,7.4,69,0,6.17,US,1704643327
378,colonia,50.9333,6.95,0.54,70,75,7.2,DE,1704643502
379,ghanzi,-21.5667,21.7833,31.11,28,95,3.07,BW,1704643535
380,mingshui,36.7167,117.5,-2.07,40,40,2.95,CN,1704643536
381,ambikapur,23.1167,83.2,15.87,72,54,1.71,IN,1704643536
382,thinadhoo,0.5333,72.9333,28.61,76,98,5.71,MV,1704643536
383,dodola,6.9833,39.1833,16.47,63,82,1.06,ET,1704643536
384,swakopmund,-22.6833,14.5333,27.47,74,33,7.44,NA,1704643536
385,happy valley-goose bay,53.3168,-60.3315,-15.83,47,75,8.23,CA,1704643537
386,taoudenni,22.6783,-3.9836,29.37,13,3,2.35,ML,1704643537
387,san julian,21.0167,-102.1667,13.41,47,100,2.53,MX,1704643537
388,georgetown,5.4112,100.3354,26.08,91,20,1.54,MY,1704643436
389,yoko,5.5333,12.3167,31.68,14,69,1.18,CM,1704643538
390,tosontsengel,48.7567,98.2839,-13.73,97,100,0.81,MN,1704643538
391,al bawiti,28.3492,28.8659,18.34,21,0,3.13,EG,1704643538
392,berezovo,63.9381,65.0419,-22.84,96,100,1.5,RU,1704643538
393,minas de marcona,-15.2119,-75.1103,21.88,61,24,6.22,PE,1704643538
394,tabligbo,6.5833,1.5,33.54,45,10,5.75,TG,1704643539
395,mildura,-34.2,142.15,19.48,93,55,4.57,AU,1704643333
396,ilhabela,-23.7781,-45.3581,27.72,70,1,2.8,BR,1704643368
397,zarand,30.8127,56.564,5.05,45,2,2.58,IR,1704643539
398,baidoa,3.1138,43.6498,28.68,27,41,4.51,SO,1704643540
399,tolanaro,-25.0319,46.9987,26.04,89,40,9.26,MG,1704643540
400,lashkar gah,31.5938,64.3716,12.11,73,49,2.73,AF,1704643540
401,boende,-0.2167,20.8667,30.23,52,94,2.22,CD,1704643540
402,bandarbeyla,9.4942,50.8122,24.97,68,9,9.49,SO,1704643541
403,pasuquin,18.3328,120.6177,21.97,88,20,1.03,PH,1704643541
404,brookings,44.3114,-96.7984,-11.0,91,100,0.0,US,1704643542
405,ar ruways,24.1103,52.7306,20.38,58,31,6.53,AE,1704643542
406,zalaszentgrot,46.9447,17.0792,-0.02,80,100,11.6,HU,1704643542
407,agat village,13.3886,144.6585,26.06,96,100,2.06,GU,1704643542
408,sandnessjoen,66.0217,12.6316,1.29,93,75,12.86,NO,1704643543
409,wellington,-41.2866,174.7756,13.81,77,49,1.54,NZ,1704643540
410,rocky mountain house,52.3668,-114.9188,-15.94,85,100,1.54,CA,1704643543
411,ilebo,-4.3167,20.5833,27.93,72,60,1.01,CD,1704643543
412,gisborne,-38.6533,178.0042,11.69,87,5,2.56,NZ,1704643544
413,ancud,-41.8697,-73.8203,15.91,67,8,4.85,CL,1704643544
414,shiqian,27.5225,108.2281,7.71,91,99,0.94,CN,1704643544
415,huancavelica,-12.7667,-74.9833,10.41,63,88,3.93,PE,1704643544
416,regina,50.4501,-104.6178,-8.94,84,100,4.63,CA,1704643545
417,kaoma,-14.7833,24.8,24.28,79,96,1.65,ZM,1704643545
418,darwin,-12.4611,130.8418,26.99,89,100,1.03,AU,1704643545
419,taksimo,56.3444,114.8794,-25.24,94,98,0.46,RU,1704643545
420,shyryayeve,47.3805,30.1964,3.33,94,100,7.72,UA,1704643546
421,kavieng,-2.5744,150.7967,27.8,79,83,1.65,PG,1704643546
422,sihanoukville,10.6093,103.5296,24.97,94,20,2.06,KH,1704643546
423,oltinko'l,40.8011,72.1634,8.05,48,89,0.51,UZ,1704643547
424,walvis bay,-22.9575,14.5053,27.53,47,7,8.75,NA,1704643547
425,tadine,-21.55,167.8833,24.93,85,98,5.58,NC,1704643547
426,finote selam,10.7,37.2667,21.59,38,98,3.07,ET,1704643547
427,pisco,-13.7,-76.2167,24.03,78,20,3.6,PE,1704643358
428,sinabang,2.4803,96.3801,26.95,80,91,1.2,ID,1704643548
429,nianzishan,47.5167,122.8833,-24.18,93,42,1.37,CN,1704643548
430,vikulovo,56.8167,70.6107,-7.44,95,100,6.18,RU,1704643548
431,port lincoln,-34.7333,135.8667,16.51,84,93,7.25,AU,1704643553
432,verkhneural'sk,53.8769,59.2106,-10.95,88,100,4.54,RU,1704643554
433,lai chau,22.3997,103.4517,14.07,96,3,1.0,VN,1704643554
434,greenville,35.6127,-77.3663,12.29,83,40,4.12,US,1704643142
435,kapuskasing,49.4169,-82.4331,-10.95,85,100,3.09,CA,1704643428
436,lorengau,-2.0226,147.2712,27.69,76,99,1.15,PG,1704643554
437,kokkola,63.8385,23.1307,-4.91,93,100,5.66,FI,1704643555
438,mount pearl,47.5166,-52.7813,-5.48,72,37,5.81,CA,1704643555
439,twon-brass,4.3151,6.2418,29.22,73,16,6.12,NG,1704643555
440,crowley,30.2141,-92.3746,9.42,67,59,2.06,US,1704643346
441,east london,-33.0153,27.9116,21.52,83,75,5.14,ZA,1704643296
442,tippi,7.2,35.45,22.75,64,55,0.2,ET,1704643556
443,coquimbo,-29.9533,-71.3436,19.85,77,75,6.17,CL,1704643337
444,reggane,26.7158,0.1714,23.24,18,99,1.66,DZ,1704643556
445,kirensk,57.7853,108.1119,-11.13,93,99,3.13,RU,1704643556
446,tocoa,15.6833,-86.0,27.79,51,0,0.5,HN,1704643557
447,challakere,14.3167,76.65,23.68,56,9,6.55,IN,1704643557
448,erdenet,49.0333,104.0833,-18.26,88,97,2.03,MN,1704643557
449,dunedin,-45.8742,170.5036,12.67,91,72,1.79,NZ,1704643308
450,centerville,39.6284,-84.1594,1.92,92,100,5.14,US,1704643356
451,chernyshevskiy,63.0128,112.4714,-22.83,92,99,4.06,RU,1704643558
452,pankrushikha,53.8319,80.3406,-11.36,97,77,3.98,RU,1704643558
453,lexington,37.9887,-84.4777,2.41,87,98,2.24,US,1704643400
454,turabah,21.2141,41.6331,20.21,37,54,7.72,SA,1704643558
455,cole harbour,44.6724,-63.4751,-3.49,76,100,2.24,CA,1704643558
456,anori,-3.7728,-61.6442,33.94,49,79,2.38,BR,1704643362
457,ankazoabo,-22.2833,44.5167,25.15,86,64,2.26,MG,1704643559
458,port augusta,-32.5,137.7667,20.49,80,41,5.84,AU,1704643559
459,manta,-0.95,-80.7333,26.88,74,75,7.15,EC,1704643559
460,oleksandriya,48.6696,33.1159,-3.89,94,100,8.14,UA,1704643560
461,kenai,60.5544,-151.2583,2.27,89,100,6.17,US,1704643560
462,tazacorte,28.629,-17.9293,21.75,78,20,1.54,ES,1704643560
463,madera,37.1666,-119.8343,3.95,93,8,1.61,US,1704643560
464,san-pedro,4.7485,-6.6363,29.99,66,50,4.38,CI,1704643560
465,nchelenge,-9.3451,28.734,23.65,79,86,2.17,ZM,1704643561
466,lapinlahti,65.5833,30.5667,-16.5,94,94,3.86,RU,1704643561
467,quepos,9.4236,-84.1652,29.79,50,42,1.77,CR,1704643561
468,le port,-20.9373,55.2919,27.0,82,73,1.05,RE,1704643561
469,heroica guaymas,27.9333,-110.9,9.65,50,0,0.0,MX,1704643496
470,gua musang,4.8823,101.9644,23.03,98,100,0.07,MY,1704643562
471,upper grand lagoon,30.1633,-85.7408,11.08,77,0,4.63,US,1704643563
472,kudymkar,59.0173,54.656,-22.7,94,100,4.15,RU,1704643564
473,siwa oasis,29.2041,25.5195,18.33,32,7,3.93,EG,1704643564
474,mar del plata,-38.0023,-57.5575,23.62,82,20,4.12,AR,1704643565
475,mandera,3.9366,41.867,32.62,22,46,4.53,KE,1704643566
476,domoni,-12.2569,44.5319,28.07,80,62,2.94,KM,1704643566
477,paracuru,-3.41,-39.0306,29.5,60,83,5.27,BR,1704643566
478,saint croix,17.7397,-64.7388,29.25,70,0,7.2,VI,1704643567
479,sanya,18.2431,109.505,21.09,78,0,3.0,CN,1704643567
480,mataundh,25.45,80.15,15.5,67,0,2.02,IN,1704643568
481,kilkenny,52.6542,-7.2522,3.18,92,7,1.23,IE,1704643533
482,crucecita,-28.95,-58.9833,32.87,45,83,2.47,AR,1704643568
483,kashgar,39.4547,75.9797,-1.44,50,20,2.0,CN,1704643569
484,cho dok,10.7,105.1167,25.1,76,86,4.07,VN,1704643569
485,argo,37.6333,22.7333,15.99,64,6,5.04,GR,1704643569
486,namibe,-15.1961,12.1522,23.46,74,100,4.45,AO,1704643569
487,belyye berega,53.2085,34.6641,-15.7,92,67,3.29,RU,1704643570
488,moussoro,13.6408,16.4901,29.11,7,0,3.48,TD,1704643570
489,santa isabel,-23.3156,-46.2214,33.61,32,2,2.35,BR,1704643480
490,altai,46.3722,96.2583,-10.58,87,93,1.04,MN,1704643571
491,itoman,26.1247,127.6694,16.43,60,100,4.12,JP,1704643571
492,bamako,12.65,-8.0,35.23,10,0,2.06,ML,1704643573
493,puerto deseado,-47.7503,-65.8938,19.15,39,31,1.86,AR,1704643573
494,pangoa,-12.1167,-73.0,30.4,54,59,1.77,PE,1704643573
495,saynshand,44.8824,110.1163,-17.7,90,87,1.54,MN,1704643574
496,westhill,57.1526,-2.2797,2.53,95,75,1.03,GB,1704643574
497,nazare,-13.035,-39.0144,32.91,52,100,2.09,BR,1704643575
498,bueng kan,18.363,103.6519,23.84,64,22,1.34,TH,1704643575
499,vorkuta,67.5,64.0,-23.99,100,100,3.1,RU,1704643575
500,mpanda,-6.3655,31.0409,21.56,89,63,0.67,TZ,1704643576
501,nadi,-17.8,177.4167,25.0,88,20,2.57,FJ,1704643577
502,broken hill,-31.95,141.4333,22.94,66,71,4.96,AU,1704643577
503,red chute,32.556,-93.6132,9.03,81,0,0.0,US,1704643577
504,stovring,56.8854,9.8384,-6.21,92,9,2.7,DK,1704643578
505,plettenberg bay,-34.0527,23.3716,16.58,88,100,1.28,ZA,1704643579
506,puerto aysen,-45.4,-72.7,10.13,99,100,1.62,CL,1704643579
507,vila velha,-20.3297,-40.2925,28.97,82,40,5.14,BR,1704643580
508,tanout,14.9709,8.8879,28.83,8,59,5.62,NE,1704643580
509,santa elena de uairen,4.6167,-61.1333,28.98,44,72,1.13,VE,1704643580
510,tateyama,34.9833,139.8667,8.96,57,20,12.86,JP,1704643580
511,nema,57.5067,50.5011,-24.62,94,7,3.58,RU,1704643581
512,diebougou,10.9667,-3.25,36.57,10,60,1.16,BF,1704643581
513,pa daet,19.5049,99.9924,20.92,67,0,1.04,TH,1704643581
514,miracema do tocantins,-9.5618,-48.3967,30.63,59,87,3.19,BR,1704643581
515,guozhen,34.3659,107.359,2.03,57,8,0.24,CN,1704643585
516,madimba,-10.4,40.3333,25.96,84,100,3.09,TZ,1704643585
517,massena,44.9281,-74.8919,-5.49,93,100,3.6,US,1704643585
518,zamosc,50.7231,23.252,-7.5,94,100,6.71,PL,1704643585
519,kodinsk,58.6881,99.1844,-26.97,100,33,1.02,RU,1704643586
520,mo i rana,66.3128,14.1428,0.74,93,100,1.03,NO,1704643586
521,port said,31.2565,32.2841,19.99,68,0,2.57,EG,1704643586
522,lucheng,31.2336,117.2806,4.36,59,99,2.91,CN,1704643586
523,solleftea,63.1667,17.2667,-22.08,99,89,1.49,SE,1704643587
524,altania,-23.8744,-53.9017,32.51,41,0,2.28,BR,1704643324
525,jati,24.3539,68.2671,20.13,26,0,4.43,PK,1704643587
526,geraldton,-28.7667,114.6,24.23,64,60,4.63,AU,1704643319
527,riosucio,5.4216,-75.7032,22.22,49,20,0.86,CO,1704643588
528,xicotencatl,23.0167,-98.8833,19.25,65,100,0.87,MX,1704643588
529,jinchang,38.4953,102.1739,-0.71,26,29,0.72,CN,1704643588
530,saint-francois,46.4154,3.9054,2.69,83,100,6.69,FR,1704643588
531,mejit,10.2753,170.8646,27.01,63,97,8.24,MH,1704643589
532,keren,15.7778,38.4581,20.48,62,8,2.47,ER,1704643589
533,tonota,-21.4833,27.4833,32.72,17,4,5.91,BW,1704643589
534,pindushi,62.9152,34.58,-16.31,96,93,2.24,RU,1704643589
535,merke,42.8728,73.1786,5.84,63,100,3.88,KZ,1704643590
536,thal,35.4791,72.2439,-1.86,52,11,3.35,PK,1704643590
537,christchurch,-43.5333,172.6333,16.62,88,28,4.63,NZ,1704643404
538,humaita,-7.5061,-63.0208,27.99,77,99,0.34,BR,1704643590
539,tevriz,57.509,72.4042,-13.1,95,100,4.28,RU,1704643591
540,oranjemund,-28.55,16.4333,19.28,80,89,10.86,NA,1704643591
541,idfu,24.9803,32.8747,23.26,23,0,3.07,EG,1704643591
542,lisakovsk,52.5369,62.4936,-4.66,87,100,6.84,KZ,1704643591
543,laguna,38.421,-121.4238,3.41,92,0,3.6,US,1704643591
544,shaowu,27.3409,117.4831,12.93,82,100,0.63,CN,1704643592
545,camocim,-2.9022,-40.8411,32.42,55,62,5.79,BR,1704643592
546,karratha,-20.7377,116.8463,32.87,30,0,7.62,AU,1704643592
547,bel ombre,-4.6167,55.4167,26.91,78,40,4.63,SC,1704643592
548,assab,13.0092,42.7394,26.17,67,83,9.13,ER,1704643593
549,igrim,63.1906,64.4162,-19.65,95,100,1.56,RU,1704643593
550,pemangkat,1.1667,108.9667,24.66,90,100,1.62,ID,1704643593
551,biltine,14.5333,20.9167,27.34,9,4,1.54,TD,1704643594
552,xai-xai,-25.0519,33.6442,26.15,72,0,5.51,MZ,1704643594
553,maraba,-5.3686,-49.1178,25.1,88,75,6.17,BR,1704643386
554,dellys,36.9172,3.9131,12.65,58,9,11.49,DZ,1704643595
555,ibarreta,-25.2144,-59.8585,41.97,21,71,5.09,AR,1704643595
556,rahuri,19.3833,74.65,24.31,45,79,2.44,IN,1704643595
557,aksaray,38.3726,34.0254,8.24,54,100,2.63,TR,1704643595
558,san pedro,14.35,121.0167,26.22,76,20,3.13,PH,1704643596
559,ulsteinvik,62.3432,5.8487,1.07,62,16,3.78,NO,1704643596
560,kill devil hills,36.0307,-75.676,11.0,85,100,5.14,US,1704643596
561,greymouth,-42.4667,171.2,12.49,89,41,1.74,NZ,1704643596
562,trujillo,-8.116,-79.03,21.98,83,75,4.12,PE,1704643597
563,takestan,36.0696,49.6959,6.07,32,0,1.55,IR,1704643597
564,horta,38.5333,-28.6333,17.23,72,20,9.26,PT,1704643597
565,trairi,-3.2778,-39.2689,31.2,57,77,5.25,BR,1704643373
566,middlesbrough,54.5762,-1.2348,5.16,90,75,0.0,GB,1704643394
567,dakhla,23.6848,-15.958,21.01,68,6,9.26,EH,1704643155
568,zhangjiakou,40.81,114.8794,-12.78,73,3,0.63,CN,1704643598
569,ibiza,38.9088,1.433,14.9,41,20,9.26,ES,1704643599
570,aginskoye,51.1,114.53,-20.08,91,17,2.7,RU,1704643599
571,seaside,36.6111,-121.8516,6.19,86,0,1.54,US,1704643599
572,shagonar,51.5333,92.8,-20.17,97,95,0.42,RU,1704643600
573,ntoum,0.3833,9.7833,30.87,62,66,2.56,GA,1704643600
574,yenangyaung,20.4667,94.8833,20.28,54,2,1.95,MM,1704643600
